t,x,z,z,v_x,v_y,v_z,phi,theta,psi,p,q,r,phi_r,theta_r,psi_r,force_0,force_1,force_2
16287,0.00569918,-0.000999793,-4.30145,0.00543171,-0.0217802,-0.148819,0.0174417,0.0126171,0,-0.0721036,-0.0691996,0.00120708,0.0063656,0.0032451,0,-0.00493085,0.0139682,-9.88842
16310,0.00582411,-0.00150074,-4.30487,0.00248256,-0.0175387,-0.150487,0.0157833,0.0110253,0,-0.0689488,-0.0621168,0.00098049,0.0058347,0.00323999,0,-0.00353607,0.0120626,-9.87501
16340,0.00589859,-0.0020269,-4.30938,-0.000839947,-0.0125721,-0.152192,0.0137148,0.00916157,0,-0.0558301,-0.0467645,0.000641408,0.00774542,0.00496143,0,-0.00193056,0.00980026,-9.85884
16357,0.00588431,-0.00224062,-4.31197,-0.00237691,-0.0101536,-0.152835,0.0127657,0.0083665,0,-0.0652763,-0.0527176,0.000673015,-0.00189118,-0.0027586,0,-0.000216693,0.00725698,-9.83926
16383,0.00582251,-0.00250462,-4.31594,-0.00450056,-0.00673391,-0.153564,0.0110685,0.00699573,0,-0.0542224,-0.0415836,0.000460288,0.00526747,0.00315955,0,0.000653833,0.00592236,-9.82922
16406,0.0057235,-0.00265276,-4.31932,-0.00597331,-0.00425123,-0.153868,0.00987565,0.00608083,0,-0.0521618,-0.0386617,0.000381822,0.00224515,0.000838654,0,0.00178334,0.00412517,-9.81472
16419,0.00564585,-0.00270803,-4.32132,-0.0067155,-0.00295513,-0.153905,0.00919754,0.00557821,0,-0.0532155,-0.0388913,0.000357714,-0.00032398,-0.00105504,0,0.00255746,0.00283326,-9.8035
16446,0.00546453,-0.00278782,-4.32548,-0.00811195,-0.000463149,-0.153819,0.00776072,0.0045281,0,-0.0433218,-0.0304045,0.000235966,0.0032831,0.00172101,0,0.00300927,0.00207484,-9.79736
16467,0.00530229,-0.00279708,-4.32855,-0.00892393,0.00107221,-0.153515,0.00689429,0.00391999,0,-0.0410362,-0.0283593,0.000195521,0.0011056,7.78255e-05,0,0.00375446,0.0007619,-9.78519
16481,0.00517735,-0.00278207,-4.3307,-0.00940223,0.00201579,-0.153189,0.00631978,0.00352295,0,-0.0415964,-0.0286652,0.000181161,-0.000892403,-0.00140325,0,0.00419153,-5.09165e-05,-9.77702
16505,0.0049517,-0.00273369,-4.33438,-0.0101221,0.00348533,-0.152504,0.00532147,0.00283497,0,-0.0355629,-0.0240836,0.000128161,0.0013464,0.000272212,0,0.00448395,-0.000600215,-9.77171
16525,0.00474926,-0.00266399,-4.33743,-0.0105787,0.00449767,-0.151763,0.00461021,0.00235329,0,-0.0331132,-0.0223516,0.000103046,0.00014499,-0.000634071,0,0.00488158,-0.00139106,-9.76308
16545,0.00453768,-0.00257403,-4.34046,-0.0109357,0.00535928,-0.150891,0.00394795,0.00190625,0,-0.031065,-0.0209993,8.29045e-05,-0.00032605,-0.000993858,0,0.0051447,-0.00194921,-9.75653
16562,0.00435178,-0.00248292,-4.34303,-0.0111612,0.00597319,-0.150047,0.00341984,0.00154926,0,-0.0294772,-0.0200079,6.84241e-05,-0.000709753,-0.00129044,0,0.00535096,-0.00242158,-9.75047
16591,0.0040281,-0.0023097,-4.34738,-0.0114406,0.00686056,-0.148472,0.002565,0.000969032,0,-0.0240904,-0.0163486,4.19342e-05,-2.85267e-05,-0.000790324,0,0.00550788,-0.00279413,-9.74573
16607,0.00385649,-0.00220679,-4.34961,-0.0114974,0.00718664,-0.147545,0.00220365,0.000723802,0,-0.0235593,-0.0161528,3.55951e-05,-0.00141725,-0.0018432,0,0.00566655,-0.00326667,-9.73819
16623,0.00367254,-0.00209181,-4.35197,-0.011519,0.00747498,-0.1465,0.0018267,0.000465357,0,-0.0215542,-0.0148585,2.7142e-05,-0.000783805,-0.00137474,0,0.00571436,-0.00345855,-9.73476
16647,0.00339608,-0.00191241,-4.35548,-0.0114903,0.00781512,-0.144852,0.0013094,0.000108753,0,-0.0180026,-0.0124917,1.63567e-05,-0.000573249,-0.00122303,0,0.00575153,-0.00364157,-9.73134
16668,0.00315478,-0.00174829,-4.35853,-0.011392,0.0080025,-0.14331,0.000931343,-0.000153574,0,-0.0169412,-0.0119203,1.11019e-05,-0.00142564,-0.00186763,0,0.00575626,-0.0038401,-9.72656
16689,0.00291555,-0.00158024,-4.36154,-0.0112408,0.00811004,-0.141689,0.000575577,-0.0004039,0,-0.0151517,-0.010763,6.19493e-06,-0.00126591,-0.00174813,0,0.00572494,-0.00396001,-9.72284
16716,0.00262329,-0.00136938,-4.36522,-0.0109919,0.00815112,-0.139596,0.000181634,-0.000683737,0,-0.0128001,-0.00918164,1.6677e-06,-0.00124726,-0.00173303,0,0.00566884,-0.00404215,-9.71948
16736,0.00241445,-0.00121451,-4.36787,-0.0107603,0.00810746,-0.137995,-6.15671e-05,-0.000858188,0,-0.0117034,-0.00843854,-5.19536e-07,-0.00154521,-0.00194533,0,0.00555583,-0.00407986,-9.71576
16754,0.00222076,-0.00106857,-4.37036,-0.0105124,0.00802365,-0.136436,-0.000272229,-0.00101008,0,-0.010454,-0.00753747,-2.05192e-06,-0.00147405,-0.00187653,0,0.00544984,-0.00407251,-9.71341
16779,0.00195795,-0.00086798,-4.37377,-0.010134,0.0078568,-0.134221,-0.000533579,-0.00119852,0,-0.00825632,-0.0059448,-3.17202e-06,-0.00127488,-0.00172976,0,0.00533793,-0.00404822,-9.71141
16795,0.00180594,-0.000750128,-4.37578,-0.00988224,0.00771963,-0.132855,-0.000657424,-0.00128769,0,-0.00755181,-0.00538191,-3.5382e-06,-0.00155005,-0.00189333,0,0.00515341,-0.00397251,-9.70893
16823,0.00152924,-0.000533978,-4.3795,-0.00939148,0.00743163,-0.130269,-0.000868874,-0.00143838,0,-0.00550207,-0.00384365,-3.33965e-06,-0.0012847,-0.00170706,0,0.00503666,-0.00391752,-9.70768
16848,0.00129445,-0.000348188,-4.38276,-0.00892274,0.0071265,-0.127908,-0.00100643,-0.00153448,0,-0.00429576,-0.00288338,-2.90191e-06,-0.00137672,-0.00174613,0,0.00479568,-0.00378136,-9.70557
16868,0.001116,-0.000205658,-4.38531,-0.00853373,0.00685862,-0.125989,-0.00109234,-0.00159214,0,-0.0034758,-0.0021309,-2.32767e-06,-0.00136969,-0.00167724,0,0.00456319,-0.0036331,-9.70406
16917,0.000706379,0.000123556,-4.39136,-0.00758257,0.00618195,-0.121336,-0.00125918,-0.00169443,0,-0.00146877,-0.000741692,-9.33924e-07,-0.00129985,-0.00168629,0,0.0043736,-0.00350862,-9.70311
16948,0.000478902,0.000309015,-4.395,-0.00697261,0.00572046,-0.118373,-0.00130324,-0.00171668,0,-0.000719442,0.00041379,5.39269e-07,-0.00127378,-0.00144277,0,0.00389543,-0.00317003,-9.70125
16966,0.000360368,0.000406262,-4.39701,-0.00662851,0.00545561,-0.116684,-0.00131547,-0.00170964,0,-8.78107e-05,0.00108714,1.4301e-06,-0.00106119,-0.00124611,0,0.00358748,-0.00293808,-9.7007
16995,0.000168141,0.000564475,-4.4004,-0.00604856,0.00500421,-0.1138,-0.00131802,-0.00167812,0,0.000403373,0.00135358,1.78405e-06,-0.00116191,-0.00142208,0,0.00341216,-0.00280469,-9.70057
17009,8.34609e-05,0.000634534,-4.40199,-0.00577698,0.00478913,-0.112406,-0.00131237,-0.00165917,0,0.0009035,0.0019301,2.53301e-06,-0.000888179,-0.00102267,0,0.00311868,-0.00257677,-9.70051
17037,-7.82946e-05,0.00076863,-4.40514,-0.00524284,0.00436356,-0.109623,-0.00128707,-0.00160512,0,0.00139501,0.00234896,3.02329e-06,-0.000974205,-0.00116215,0,0.0029787,-0.0024669,-9.70061
17058,-0.000188394,0.000860264,-4.40744,-0.00485895,0.00405406,-0.107541,-0.00125778,-0.00155579,0,0.00158425,0.0024923,3.13477e-06,-0.000945856,-0.00111405,0,0.00270669,-0.00225071,-9.70091
17076,-0.000275855,0.000933237,-4.40938,-0.00454981,0.003803,-0.100766,-0.00122926,-0.00151093,0,0.0115854,-2.81692,-0.00346274,0.00458355,-1.56745,0,0.00251072,-0.00209312,-9.42361
17092,-0.000344102,0.000990283,-4.41089,-0.00430043,0.00359935,-0.0954753,-0.00105548,-0.0437648,0,0.0115085,-2.43366,-0.00256869,0.000804892,-0.25305,0,0.00447702,-0.00195452,-9.44747
17118,-0.000455913,0.00108387,-4.41337,0.00657736,0.00329149,-0.08655,-0.000756261,-0.10704,0,0.00972591,-1.84687,-0.00139672,0.000330426,-0.256137,0,0.00723803,-0.0018354,-9.46634
17134,-0.000350676,0.00113653,-4.41476,0.0228327,0.00314971,-0.0808296,-0.000600646,-0.13659,0,0.0096075,-1.50012,-0.000901042,0.0009204,-0.222757,0,0.00263453,-0.00167176,-9.49703
17155,0.000128812,0.00120267,-4.41645,0.0499225,0.00299609,-0.0730192,-0.000398889,-0.168093,0,0.00828137,-1.07439,-0.000428561,0.000497211,-0.203881,0,-0.00449407,-0.00159151,-9.51576
17180,0.00137687,0.00127758,-4.41828,0.0893712,0.00286309,-0.063254,-0.000191854,-0.194952,0,0.0068548,-0.611415,-0.000117303,0.000521129,-0.176293,0,-0.0174158,-0.00150584,-9.54029
17202,0.00334304,0.00134056,-4.41967,0.129345,0.00279104,-0.0543784,-4.10489e-05,-0.208403,0,0.00575768,-0.221142,-9.07763e-06,0.000543318,-0.12761,0,-0.0371753,-0.0014332,-9.57005
17222,0.00592995,0.00139638,-4.42076,0.167929,0.00275521,-0.0464016,7.41046e-05,-0.212826,0,0.0045815,0.0369073,-2.735e-06,0.000407245,-0.119184,0,-0.0574707,-0.00139254,-9.59663
17264,0.012815,0.00150935,-4.42266,0.24815,0.00272809,-0.0308062,0.000261946,-0.211313,0,0.0024161,0.579432,-0.00015178,0.000370629,-0.0738598,0,-0.0772306,-0.00136705,-9.6205
17282,0.0172817,0.00155845,-4.42321,0.282567,0.0027493,-0.0249787,0.000305436,-0.200883,0,0.00169111,0.686488,-0.000209678,0.00029407,-0.0475394,0,-0.118507,-0.00135187,-9.66773
17301,0.0223679,0.00160794,-4.42366,0.314953,0.00277803,-0.0198849,0.000335876,-0.188526,0,0.000926182,0.760695,-0.000255499,0.000184877,-0.0360892,0,-0.136439,-0.00136164,-9.68632
17334,0.0327614,0.00169962,-4.42432,0.369996,0.00284015,-0.0118928,0.00036644,-0.163423,0,-0.000295345,0.878697,-0.00032199,0.000132429,-0.0158433,0,-0.153761,-0.00137603,-9.70492
17359,0.0420113,0.00177062,-4.42462,0.405086,0.0028941,-0.0075997,0.000359056,-0.141456,0,-0.000864862,0.852317,-0.00030603,8.54712e-05,-0.0158097,0,-0.182312,-0.0014086,-9.73235
17379,0.050113,0.0018285,-4.42477,0.428604,0.00293537,-0.00511455,0.000341759,-0.12441,0,-0.00130526,0.878225,-0.000300141,-1.68173e-05,0.0249148,0,-0.200506,-0.00143717,-9.7483
17403,0.0603995,0.00189895,-4.42489,0.452601,0.0029804,-0.00286991,0.000310433,-0.103332,0,-0.00154409,0.775836,-0.000240845,7.30087e-06,-0.0089914,0,-0.212895,-0.00146003,-9.76001
17423,0.0689989,0.00195558,-4.42495,0.467491,0.00300984,-0.00168673,0.000281095,-0.0885914,0,-0.00172459,0.742818,-0.000208803,-6.25037e-05,0.0189406,0,-0.225286,-0.00148417,-9.76994
17454,0.0834911,0.00204888,-4.425,0.48711,0.00304854,-0.000312918,0.000227633,-0.0655641,0,-0.00172507,0.573924,-0.000130644,-2.94865e-05,-0.00936615,0,-0.233188,-0.00150124,-9.77878
17476,0.0937204,0.0021129,-4.42501,0.495477,0.00306337,0.000152234,0.000191407,-0.0535117,0,-0.00172868,0.516782,-9.89154e-05,-8.45977e-05,0.0105315,0,-0.243198,-0.00152175,-9.78588
17495,0.103135,0.00217111,-4.425,0.50073,0.00306991,0.000408651,0.000158562,-0.0436928,0,-0.00164597,0.450957,-7.15045e-05,-7.62231e-05,0.0048646,0,-0.247505,-0.00152998,-9.78971
17522,0.116654,0.00225399,-4.42499,0.505529,0.00307043,0.00062262,0.000114121,-0.031517,0,-0.00143323,0.320017,-3.65205e-05,-5.89197e-05,-0.011017,0,-0.250247,-0.00153408,-9.79354
17548,0.129798,0.00233383,-4.42498,0.506988,0.0030596,0.000692533,7.68566e-05,-0.0231965,0,-0.00121656,0.23829,-1.83142e-05,-6.05282e-05,-0.00534714,0,-0.252704,-0.00153479,-9.79632
17592,0.152105,0.00246845,-4.42495,0.505837,0.00302543,0.000701929,2.33279e-05,-0.0127118,0,-0.000921902,0.0822354,-1.91837e-06,-7.51562e-05,-0.0157713,0,-0.253478,-0.00152973,-9.7992
17618,0.165257,0.00254711,-4.42493,0.502501,0.00299205,0.000658636,-6.41585e-07,-0.0105736,0,-0.000614612,0.0253972,1.62945e-08,-2.44263e-05,-0.0197702,0,-0.252908,-0.00151272,-9.79978
17653,0.182342,0.00264884,-4.42491,0.497482,0.00294097,0.000598899,-2.15384e-05,-0.00971013,0,-0.00020995,-0.0499219,-1.07524e-06,7.74664e-06,-0.0281548,0,-0.251242,-0.00149607,-9.79986
17672,0.191794,0.00270472,-4.42489,0.494565,0.00290902,0.000567859,-2.55274e-05,-0.0106587,0,-0.000106349,-0.0692581,-1.76798e-06,-4.80273e-06,-0.028873,0,-0.24873,-0.00147054,-9.79945
17686,0.198718,0.00274544,-4.42489,0.492565,0.00288515,0.000547836,-2.70163e-05,-0.0116283,0,9.39535e-06,-0.083228,-2.24852e-06,3.80043e-05,-0.0331036,0,-0.247269,-0.00145458,-9.79911
17714,0.212018,0.00282334,-4.42487,0.488993,0.00283905,0.00051397,-2.67627e-05,-0.0138754,0,8.80893e-05,-0.0931474,-2.49287e-06,3.82073e-06,-0.0302831,0,-0.246263,-0.00144266,-9.7985
17736,0.222775,0.0028858,-4.42486,0.486606,0.00280205,0.00049514,-2.48247e-05,-0.0159247,0,0.000141625,-0.0961768,-2.38756e-06,1.34277e-05,-0.032019,0,-0.24447,-0.00141962,-9.79791
17760,0.233967,0.00295025,-4.42485,0.4846,0.00276423,0.000483875,-2.15673e-05,-0.0181367,0,0.000218064,-0.0960704,-2.07198e-06,3.3902e-05,-0.0331903,0,-0.243267,-0.00140112,-9.79732
17793,0.249475,0.0030387,-4.42483,0.482534,0.00271324,0.00048126,-1.45893e-05,-0.021211,0,0.000152964,-0.0831992,-1.21382e-06,-2.6594e-06,-0.0314071,0,-0.242251,-0.00138219,-9.79656
17809,0.257195,0.00308212,-4.42483,0.482,0.00268925,0.000489586,-1.21419e-05,-0.0225422,0,0.000295752,-0.082026,-9.95948e-07,0.000102187,-0.0354536,0,-0.241211,-0.00135668,-9.79625
17834,0.268763,0.00314666,-4.42481,0.481519,0.00265412,0.000508225,-5.04382e-06,-0.0245108,0,0.000249366,-0.0678276,-3.4211e-07,2.17662e-05,-0.0313908,0,-0.240934,-0.00134465,-9.79581
17857,0.279357,0.00320505,-4.4248,0.481507,0.00262384,0.000533854,4.42244e-07,-0.026003,0,0.000227853,-0.0558782,2.47118e-08,3.00631e-05,-0.0312882,0,-0.240684,-0.00132706,-9.79552
17880,0.290431,0.0032654,-4.42479,0.481831,0.00259376,0.000567109,5.68285e-06,-0.0272882,0,0.000236846,-0.043101,2.44937e-07,4.53661e-05,-0.0305058,0,-0.240671,-0.00131188,-9.7953
17913,0.30585,0.0033484,-4.42477,0.482679,0.00255404,0.000620352,1.32619e-05,-0.0286674,0,0.000118352,-0.026828,3.55791e-07,1.12858e-05,-0.0299611,0,-0.240824,-0.00129679,-9.79508
17929,0.31309,0.00338671,-4.42476,0.483274,0.00253684,0.0006482,1.50372e-05,-0.0290698,0,0.00020908,-0.0179472,2.69875e-07,9.50502e-05,-0.0275759,0,-0.241247,-0.00127692,-9.79516
17951,0.323722,0.00344252,-4.42475,0.484225,0.00251218,0.000689389,1.9637e-05,-0.0294647,0,0.000164671,-0.00842386,1.65419e-07,3.24857e-05,-0.0279716,0,-0.241541,-0.00126829,-9.79515
17975,0.334859,0.0035003,-4.42473,0.485299,0.00248771,0.000731757,2.34244e-05,-0.0296584,0,9.06183e-05,-0.0012478,2.92288e-08,1.7081e-05,-0.027861,0,-0.242016,-0.00125593,-9.79523
17995,0.34408,0.00354756,-4.42472,0.486211,0.00246844,0.000764995,2.51461e-05,-0.0296821,0,0.000133467,0.00731268,-1.83886e-07,6.22877e-05,-0.0253775,0,-0.242553,-0.00124368,-9.79536
18021,0.356721,0.00361174,-4.4247,0.487454,0.00244276,0.000807641,2.86163e-05,-0.029492,0,2.97752e-05,0.0108502,-3.10492e-07,9.28871e-06,-0.0270053,0,-0.243011,-0.00123403,-9.79551
18046,0.368908,0.00367281,-4.42468,0.488587,0.00241924,0.00084356,2.93607e-05,-0.0292208,0,2.15373e-05,0.0161281,-4.73531e-07,3.06807e-05,-0.0254278,0,-0.243635,-0.00122118,-9.7957
18087,0.38894,0.003772,-4.42464,0.490313,0.00238145,0.000894107,3.02437e-05,-0.0285595,0,-0.00012381,0.0167646,-5.07022e-07,-2.21324e-06,-0.0261625,0,-0.244206,-0.00120942,-9.79598
18105,0.397765,0.00381487,-4.42463,0.490939,0.00236535,0.000909749,2.80151e-05,-0.0282577,0,1.3803e-05,0.0232823,-6.52255e-07,8.44097e-05,-0.0219209,0,-0.245071,-0.00119054,-9.7962
18125,0.407093,0.00385981,-4.42461,0.491538,0.0023481,0.000923612,2.82774e-05,-0.0278154,0,-9.46412e-06,0.0217469,-6.14945e-07,1.82538e-05,-0.024875,0,-0.245387,-0.00118249,-9.79636
18143,0.415941,0.00390208,-4.42459,0.492021,0.00233195,0.000933684,2.8107e-05,-0.0274239,0,-4.37774e-06,0.0208326,-5.85542e-07,2.93996e-05,-0.0244089,0,-0.245689,-0.00117387,-9.79649
18182,0.434638,0.00399069,-4.42456,0.492887,0.00229812,0.000949575,2.79407e-05,-0.0266323,0,-0.00015648,0.0142629,-3.98514e-07,-1.27079e-05,-0.025403,0,-0.245936,-0.00116581,-9.79672
18199,0.443017,0.00402976,-4.42454,0.493135,0.00228324,0.000952171,2.52805e-05,-0.0263898,0,-2.38308e-06,0.0165924,-4.19464e-07,9.04195e-05,-0.0226947,0,-0.24637,-0.00114891,-9.79682
18223,0.454852,0.00408456,-4.42452,0.493426,0.00226179,0.000954112,2.52233e-05,-0.0259916,0,-3.05164e-05,0.0130865,-3.30085e-07,1.31293e-05,-0.024864,0,-0.246497,-0.00114147,-9.79692
18249,0.467188,0.0041411,-4.4245,0.493627,0.0022397,0.000953415,2.44604e-05,-0.0256645,0,-6.55854e-05,0.00985761,-2.41121e-07,5.70275e-06,-0.0249276,0,-0.246644,-0.00113075,-9.79701
18265,0.475086,0.00417694,-4.42448,0.493703,0.00222562,0.000951677,2.3411e-05,-0.0255067,0,-5.59765e-06,0.00867544,-2.03101e-07,5.01474e-05,-0.0246289,0,-0.246745,-0.00111971,-9.79704
18304,0.49434,0.00426373,-4.42444,0.493826,0.00219117,0.0009461,2.31927e-05,-0.0251684,0,-0.000157911,0.00371396,-8.61368e-08,-1.66514e-05,-0.0252173,0,-0.246785,-0.00111267,-9.79712
18319,0.501747,0.0042966,-4.42443,0.493823,0.00217814,0.000942995,2.08241e-05,-0.0251127,0,-1.32212e-05,0.00317643,-6.61461e-08,9.12289e-05,-0.0248582,0,-0.246847,-0.00109546,-9.79711
18340,0.512118,0.00434234,-4.42441,0.493807,0.00215956,0.000938601,2.05464e-05,-0.025046,0,-2.29565e-05,0.00157967,-3.24566e-08,1.38084e-05,-0.0253013,0,-0.246846,-0.00108895,-9.79712
18369,0.526438,0.00440497,-4.42438,0.493766,0.00213409,0.000932514,1.98807e-05,-0.0250002,0,-7.05235e-05,-0.000168268,3.34528e-09,1.18278e-08,-0.0253644,0,-0.246838,-0.00107967,-9.79711
18384,0.533845,0.00443698,-4.42437,0.493738,0.002121,0.000929512,1.88228e-05,-0.0250027,0,-4.24105e-06,-0.000874182,1.64546e-08,5.13747e-05,-0.0255011,0,-0.246817,-0.00106694,-9.79709
18410,0.546682,0.00449213,-4.42434,0.493692,0.00209823,0.000924594,1.87125e-05,-0.0250254,0,-2.07743e-05,-0.00174216,3.26003e-08,1.17005e-05,-0.0254939,0,-0.246803,-0.0010604,-9.79708
18429,0.556062,0.00453199,-4.42433,0.493662,0.00208178,0.000921427,1.83178e-05,-0.0250585,0,-1.19124e-05,-0.00216853,3.97228e-08,1.96373e-05,-0.0255634,0,-0.24678,-0.00104901,-9.79705
18448,0.564948,0.00456947,-4.42431,0.49364,0.00206628,0.000918782,1.81034e-05,-0.0250976,0,1.08145e-05,-0.00244189,4.42066e-08,2.87997e-05,-0.0256007,0,-0.246765,-0.00104079,-9.79703
18472,0.576302,0.00461699,-4.42429,0.493621,0.0020466,0.000915827,1.83521e-05,-0.0251537,0,-2.55882e-05,-0.00257399,4.72382e-08,4.22275e-06,-0.0255945,0,-0.246754,-0.00103303,-9.79701
18498,0.589136,0.0046702,-4.42426,0.493615,0.00202467,0.000913096,1.76869e-05,-0.0252206,0,-2.12236e-05,-0.00261255,4.62078e-08,1.5425e-05,-0.0256319,0,-0.246744,-0.0010232,-9.79698
18516,0.598021,0.00470665,-4.42425,0.493622,0.00200957,0.000911693,1.73048e-05,-0.0252677,0,6.1867e-06,-0.00251906,4.3592e-08,2.90945e-05,-0.025639,0,-0.24674,-0.00101223,-9.79696
18546,0.612829,0.00476693,-4.42422,0.493647,0.00198451,0.000909834,1.74904e-05,-0.0253432,0,-3.53e-05,-0.00226616,3.96361e-08,4.58953e-06,-0.0256368,0,-0.246743,-0.00100468,-9.79694
18560,0.619247,0.00479273,-4.42421,0.493668,0.00197384,0.000909362,1.70315e-05,-0.0253727,0,9.1205e-06,-0.00206302,3.51363e-08,4.53061e-05,-0.0255949,0,-0.246756,-0.000992157,-9.79692
18583,0.630107,0.00483616,-4.42419,0.493709,0.0019558,0.000908759,1.72322e-05,-0.0254181,0,-2.03272e-05,-0.00179469,3.09265e-08,5.28792e-06,-0.0256221,0,-0.246766,-0.000986821,-9.79691
18604,0.640475,0.00487723,-4.42417,0.493757,0.00193881,0.000908449,1.68053e-05,-0.0254558,0,-4.8071e-06,-0.00146607,2.46378e-08,2.09638e-05,-0.0255846,0,-0.246786,-0.000977804,-9.7969
18623,0.649363,0.00491213,-4.42415,0.493804,0.00192433,0.000908376,1.67188e-05,-0.0254822,0,4.70367e-06,-0.00118437,1.98012e-08,2.12238e-05,-0.0255632,0,-0.24681,-0.00096931,-9.79689
18636,0.655782,0.00493714,-4.42414,0.493841,0.00191395,0.000908422,1.67799e-05,-0.0254976,0,1.05358e-05,-0.000984008,1.65116e-08,2.20517e-05,-0.0255412,0,-0.246833,-0.000962067,-9.79688
18655,0.665165,0.00497351,-4.42412,0.493898,0.0018989,0.000908562,1.69801e-05,-0.0255163,0,6.82715e-07,-0.000758855,1.28855e-08,1.34905e-05,-0.0255562,0,-0.246852,-0.000956877,-9.79688
18682,0.678501,0.00502478,-4.4241,0.493984,0.00187775,0.000908862,1.69985e-05,-0.0255367,0,-4.51464e-05,-0.000598798,1.01787e-08,1.29262e-07,-0.0255936,0,-0.24688,-0.000949348,-9.79688
18698,0.686404,0.00505482,-4.42409,0.494036,0.0018654,0.000909099,1.62762e-05,-0.0255463,0,1.37154e-05,-0.00020627,3.35729e-09,4.56608e-05,-0.0253992,0,-0.246923,-0.000938782,-9.79687
18725,0.699743,0.00510519,-4.42406,0.494128,0.00184452,0.000909546,1.66465e-05,-0.0255519,0,-2.59518e-05,-0.000118671,1.97546e-09,4.05342e-06,-0.025551,0,-0.246949,-0.000932602,-9.79687
18746,0.709626,0.00514208,-4.42404,0.494195,0.00182934,0.000909892,1.61275e-05,-0.0255543,0,-5.37017e-06,0.000110516,-1.78234e-09,2.2266e-05,-0.0254587,0,-0.246995,-0.000922167,-9.79687
18763,0.718027,0.00517318,-4.42403,0.494253,0.00181648,0.000910167,1.60362e-05,-0.0255524,0,2.23801e-05,0.000327986,-5.25964e-09,3.14846e-05,-0.0254065,0,-0.247029,-0.000914577,-9.79687
18784,0.728407,0.00521132,-4.42401,0.494323,0.00180071,0.000910483,1.65062e-05,-0.0255455,0,1.01786e-05,0.0003679,-6.07262e-09,1.42543e-05,-0.0254743,0,-0.247057,-0.000908143,-9.79687
18811,0.741259,0.00525814,-4.42399,0.494407,0.00178151,0.000910797,1.67708e-05,-0.0255359,0,-2.76846e-05,0.000293284,-4.91861e-09,3.77554e-06,-0.025508,0,-0.247092,-0.000900256,-9.79688
18829,0.750158,0.00529021,-4.42397,0.494462,0.00176843,0.000910943,1.62725e-05,-0.0255307,0,1.23272e-05,0.000497574,-8.09677e-09,3.40164e-05,-0.0253697,0,-0.247134,-0.000890658,-9.79688
18861,0.765981,0.0053468,-4.42394,0.494559,0.00174524,0.000911168,1.6667e-05,-0.0255147,0,-4.47401e-05,0.000288208,-4.80355e-09,6.57875e-07,-0.0255065,0,-0.247162,-0.000884118,-9.79688
18878,0.774389,0.00537647,-4.42392,0.494606,0.00173318,0.000911206,1.59064e-05,-0.0255098,0,-1.69836e-06,0.00045867,-7.29578e-09,3.39324e-05,-0.0253626,0,-0.24721,-0.000872528,-9.79688
18913,0.7917,0.00543713,-4.42389,0.494702,0.00170831,0.000911248,1.58469e-05,-0.0254938,0,2.58476e-06,0.000429272,-6.80264e-09,1.68244e-05,-0.0254357,0,-0.247234,-0.000866499,-9.79689
18938,0.803573,0.00547813,-4.42387,0.494763,0.00169154,0.000911162,1.5909e-05,-0.0254835,0,-1.48193e-05,0.000327952,-5.21737e-09,9.06051e-06,-0.0254587,0,-0.247282,-0.000854062,-9.79689
18953,0.810994,0.0055035,-4.42386,0.494799,0.00168119,0.000911066,1.56867e-05,-0.0254786,0,1.75682e-05,0.000410657,-6.44184e-09,3.48331e-05,-0.0253693,0,-0.247313,-0.000845678,-9.79689
18985,0.826333,0.00555562,-4.42383,0.494871,0.0016599,0.000910839,1.62313e-05,-0.0254658,0,-4.4732e-05,0.000118373,-1.92135e-09,-1.24786e-06,-0.0254989,0,-0.247331,-0.000840501,-9.79689
19006,0.83623,0.00558882,-4.42381,0.494915,0.00164648,0.000910657,1.53367e-05,-0.0254635,0,-1.74647e-05,0.000168284,-2.58091e-09,2.18132e-05,-0.0254196,0,-0.247367,-0.000829861,-9.79689
19028,0.847118,0.00562504,-4.42379,0.494961,0.00163168,0.000910459,1.49524e-05,-0.0254598,0,9.02733e-06,0.000202923,-3.03419e-09,2.42348e-05,-0.0254174,0,-0.247389,-0.000823155,-9.79689
19054,0.859987,0.00566746,-4.42377,0.495015,0.00161428,0.000910203,1.51871e-05,-0.0254545,0,-2.50513e-05,4.08035e-05,-6.19689e-10,3.47018e-06,-0.0254856,0,-0.247412,-0.000815751,-9.79689
19069,0.867413,0.00569168,-4.42375,0.495045,0.00160441,0.000910057,1.48114e-05,-0.0254539,0,1.51905e-05,0.000138339,-2.049e-09,3.75058e-05,-0.0253821,0,-0.247439,-0.000807053,-9.79689
19126,0.89563,0.00578313,-4.4237,0.495157,0.00156696,0.000909506,1.56772e-05,-0.025446,0,-0.000205024,-0.00063173,9.90378e-09,-2.10885e-05,-0.0255641,0,-0.247454,-0.000802111,-9.79689
